,host_id,host_response_time,host_identity_verified,availability_365,review_scores_rating
3247,2650644,1,TRUE,0,10
3248,2652244,2,TRUE,27,7
3249,2653232,3,TRUE,0,8
3250,2653479,1,TRUE,47,8
3251,2653648,3,TRUE,215,10
3252,2653685,1,TRUE,0,10
3253,2654865,3,TRUE,4,10
3254,2657134,1,TRUE,0,9
3255,2657216,3,TRUE,363,10
3256,2657430,3,TRUE,57,9
3257,2657692,4,TRUE,364,10
3258,2660650,2,FALSE,234,10
3259,2661789,1,TRUE,207,10
3260,2662538,1,FALSE,284,10
3261,2666291,1,TRUE,364,10
3262,2666466,1,TRUE,66,10
3263,2666654,2,TRUE,365,9
3264,2670727,1,TRUE,6,10
3265,2671491,1,TRUE,277,10
3266,2673168,2,TRUE,364,9
3267,2674592,1,TRUE,87,10
3268,2675998,2,TRUE,89,10
3269,2678122,1,TRUE,30,10
3270,2680820,1,TRUE,351,10
3271,2681858,1,TRUE,6,9
3272,2681924,3,FALSE,43,10
3273,2682216,1,TRUE,80,10
3274,2682735,3,TRUE,14,8
3275,2683773,2,TRUE,4,10
3276,2684047,2,FALSE,263,9
3277,2684478,3,TRUE,183,10
3278,2685943,1,FALSE,158,10
3279,2686052,1,TRUE,4,10
3280,2686628,1,FALSE,165,10
3281,2687071,1,FALSE,32,10
3282,2687671,1,TRUE,334,9
3283,2689908,1,TRUE,53,10
3284,2690176,1,FALSE,244,9
3285,2692051,2,TRUE,13,10
3286,2695451,1,FALSE,36,9
3287,2696970,1,TRUE,340,8
3288,2697686,1,TRUE,0,9
3289,2698515,1,FALSE,296,10
3290,2699022,3,TRUE,362,10
3291,2699292,1,TRUE,8,10
3292,2701094,2,TRUE,70,10
3293,2702080,1,TRUE,342,9
3294,2702141,2,TRUE,68,10
3295,2703507,1,FALSE,305,9
3296,2704888,1,TRUE,39,10
3297,2706505,1,TRUE,72,10
3298,2706706,3,TRUE,71,10
3299,2707053,3,FALSE,352,10
3300,2707299,1,FALSE,245,10
3301,2707468,2,TRUE,110,9
3302,2707940,4,TRUE,0,3
3303,2708284,1,FALSE,227,9
3304,2712353,1,TRUE,364,10
3305,2712998,2,TRUE,154,9
3306,2714164,3,TRUE,0,10
3307,2714509,1,TRUE,4,10
3308,2714997,1,TRUE,70,10
3309,2715012,3,FALSE,364,9
3310,2716583,2,TRUE,155,10
3311,2718526,3,TRUE,364,9
3312,2719126,3,TRUE,38,10
3313,2720363,2,TRUE,358,10
3314,2723812,3,TRUE,319,9
3315,2724131,1,TRUE,0,10
3316,2729428,4,TRUE,0,10
3317,2730280,1,FALSE,71,7
3318,2730883,1,FALSE,177,9
3319,2733465,2,TRUE,306,9
3320,2733815,1,TRUE,0,10
3321,2734802,1,TRUE,107,10
3322,2736439,2,FALSE,339,9
3323,2736755,2,FALSE,1,10
3324,2737163,1,FALSE,74,10
3325,2737373,1,TRUE,298,10
3326,2738228,3,FALSE,355,10
3327,2738951,2,TRUE,190,10
3328,2739560,1,TRUE,77,9
3329,2739598,1,TRUE,352,10
3330,2740265,3,TRUE,291,9
3331,2740824,1,TRUE,10,10
3332,2742827,3,TRUE,2,9
3333,2742979,2,TRUE,4,10
3334,2743224,3,TRUE,277,10
3335,2748223,3,FALSE,117,7
3336,2749343,2,TRUE,0,10
3337,2750320,3,TRUE,67,9
3338,2752843,1,TRUE,263,10
3339,2753256,2,TRUE,316,10
3340,2755818,1,TRUE,30,9
3341,2760475,1,TRUE,134,10
3342,2761278,2,FALSE,0,10
3343,2762022,1,TRUE,0,9
3344,2764357,3,TRUE,0,10
3345,2766502,1,FALSE,2,9
3346,2766755,2,TRUE,245,9
3347,2768182,1,TRUE,149,9
3348,2770068,3,TRUE,63,10
3349,2770375,1,TRUE,365,10
3350,2771711,3,FALSE,0,7
3351,2772230,1,FALSE,270,9
3352,2772294,1,TRUE,56,10
3353,2773111,2,TRUE,85,10
3354,2773394,1,TRUE,11,8
3355,2774652,1,TRUE,116,9
3356,2774967,1,TRUE,0,10
3357,2775107,1,TRUE,214,9
3358,2775674,2,TRUE,143,10
3359,2777672,1,TRUE,90,9
3360,2778578,2,FALSE,12,10
3361,2780717,3,TRUE,62,10
3362,2780825,1,TRUE,365,10
3363,2781031,3,FALSE,74,9
3364,2781214,1,TRUE,0,10
3365,2781725,3,TRUE,276,9
3366,2782391,3,TRUE,0,10
3367,2784590,1,TRUE,16,10
3368,2786764,2,TRUE,191,10
3369,2786998,1,TRUE,29,9
3370,2787621,2,TRUE,344,7
3371,2787871,3,FALSE,60,10
3372,2787900,1,TRUE,332,10
3373,2788262,2,TRUE,26,8
3374,2788934,1,FALSE,68,9
3375,2789557,2,FALSE,365,9
3376,2790803,3,TRUE,307,7
3377,2790890,1,FALSE,302,9
3378,2791896,1,TRUE,96,10
3379,2793778,3,FALSE,364,9
3380,2793924,3,TRUE,9,10
3381,2797339,3,TRUE,304,10
3382,2799733,3,TRUE,231,10
3383,2800064,2,TRUE,264,10
3384,2800191,1,TRUE,106,9
3385,2801328,1,TRUE,211,10
3386,2802251,2,FALSE,5,10
3387,2805553,1,TRUE,131,10
3388,2806561,2,FALSE,236,9
3389,2807776,1,TRUE,49,9
3390,2807798,1,TRUE,216,10
3391,2808162,3,TRUE,171,10
3392,2808800,4,TRUE,81,10
3393,2808971,4,TRUE,0,6
3394,2810843,2,FALSE,5,10
3395,2811190,2,FALSE,49,10
3396,2816129,2,TRUE,0,10
3397,2816406,2,TRUE,61,8
3398,2818775,1,TRUE,324,8
3399,2819805,4,TRUE,267,9
3400,2821521,1,TRUE,6,10
3401,2822805,2,TRUE,124,10
3402,2828813,1,TRUE,52,10
3403,2829145,3,TRUE,321,9
3404,2829310,3,TRUE,13,10
3405,2830197,3,TRUE,0,10
3406,2830996,1,FALSE,3,10
3407,2831384,1,TRUE,218,10
3408,2831781,1,TRUE,0,9
3409,2834168,3,TRUE,84,10
3410,2834840,2,FALSE,95,10
3411,2837163,3,TRUE,357,9
3412,2838615,1,TRUE,0,10
3413,2838861,1,TRUE,46,10
3414,2839267,1,FALSE,59,9
3415,2840704,1,FALSE,0,9
3416,2841152,3,TRUE,362,9
3417,2841175,1,TRUE,0,10
3418,2841374,3,FALSE,351,10
3419,2842072,1,FALSE,270,10
3420,2843869,1,FALSE,326,10
3421,2844234,4,TRUE,89,10
3422,2851409,2,TRUE,180,10
3423,2853805,1,TRUE,268,9
3424,2857722,1,TRUE,33,10
3425,2857921,4,TRUE,15,7
3426,2859194,2,TRUE,0,10
3427,2859516,1,TRUE,221,10
3428,2861103,1,FALSE,85,9
3429,2861768,3,TRUE,122,10
3430,2861820,1,TRUE,12,10
3431,2861848,1,TRUE,31,10
3432,2861854,2,TRUE,276,10
3433,2865478,2,TRUE,0,10
3434,2868153,2,FALSE,364,10
3435,2868914,4,TRUE,364,5
3436,2873394,2,TRUE,64,10
3437,2874126,2,TRUE,362,10
3438,2874433,1,FALSE,18,9
3439,2874587,3,TRUE,26,10
3440,2875199,2,TRUE,213,10
3441,2875712,3,TRUE,8,10
3442,2878008,3,TRUE,73,9
3443,2878358,3,TRUE,28,10
3444,2885572,1,TRUE,0,7
3445,2885704,1,TRUE,15,10
3446,2886359,1,TRUE,0,9
3447,2886652,1,TRUE,99,10
3448,2887402,1,TRUE,0,10
3449,2887664,1,TRUE,88,10
3450,2888900,1,TRUE,316,10
3451,2890176,3,TRUE,127,9
3452,2893698,1,FALSE,229,10
3453,2897329,2,TRUE,66,10
3454,2898343,1,TRUE,4,10
3455,2902266,2,TRUE,365,10
3456,2903237,2,TRUE,7,8
3457,2903840,1,TRUE,33,7
3458,2906616,2,FALSE,1,7
3459,2908101,3,TRUE,14,10
3460,2908127,1,TRUE,0,10
3461,2908180,2,FALSE,130,10
3462,2909355,1,FALSE,19,9
3463,2910509,2,TRUE,16,9
3464,2910525,1,TRUE,2,10
3465,2916281,1,TRUE,0,9
3466,2917387,2,FALSE,258,9
3467,2920976,3,TRUE,0,10
3468,2923714,2,TRUE,62,10
3469,2924286,1,FALSE,0,10
3470,2924452,2,TRUE,247,10
3471,2925596,1,TRUE,244,10
3472,2926404,2,TRUE,358,9
3473,2926954,1,TRUE,0,10
3474,2927196,3,TRUE,180,10
3475,2928002,1,FALSE,0,9
3476,2928508,2,TRUE,4,10
3477,2928867,4,TRUE,291,9
3478,2929585,1,FALSE,132,8
3479,2929756,2,FALSE,90,8
3480,2930303,1,TRUE,0,10
3481,2934245,1,TRUE,10,10
3482,2934624,3,TRUE,73,9
3483,2937468,1,FALSE,30,10
3484,2937509,2,TRUE,365,10
3485,2937785,1,TRUE,14,8
3486,2938204,1,TRUE,0,10
3487,2938381,1,TRUE,114,10
3488,2946771,2,TRUE,26,10
3489,2948223,1,TRUE,260,9
3490,2948325,1,TRUE,90,10
3491,2948491,3,TRUE,0,8
3492,2949021,2,TRUE,70,10
3493,2954749,3,TRUE,344,10
3494,2955215,2,TRUE,60,10
3495,2957279,3,TRUE,313,10
3496,2957827,3,FALSE,335,10
3497,2958685,2,TRUE,17,10
3498,2960326,1,FALSE,305,9
3499,2963670,2,TRUE,0,10
3500,2964953,2,TRUE,226,8
3501,2965556,3,TRUE,179,10
3502,2968417,2,TRUE,259,10
3503,2969490,1,FALSE,0,10
3504,2970413,1,TRUE,329,10
3505,2971336,1,TRUE,0,10
3506,2972394,1,FALSE,235,10
3507,2972691,1,FALSE,12,10
3508,2978886,3,TRUE,32,9
3509,2979256,1,TRUE,48,10
3510,2981156,3,TRUE,0,8
3511,2982371,3,TRUE,184,5
3512,2983089,1,FALSE,82,10
3513,2985010,1,TRUE,55,8
3514,2985590,3,TRUE,341,9
3515,2987524,3,FALSE,361,10
3516,2988618,1,TRUE,9,10
3517,2989617,3,FALSE,365,10
3518,2989685,1,FALSE,0,10
3519,2990582,3,TRUE,281,7
3520,2991287,1,FALSE,168,10
3521,2992042,4,TRUE,295,10
3522,2994103,3,TRUE,0,10
3523,2995042,2,TRUE,310,10
3524,2995958,1,FALSE,275,10
3525,2996673,3,FALSE,182,10
3526,2999445,3,TRUE,0,9
3527,3000089,2,TRUE,7,10
3528,3001153,2,TRUE,284,10
3529,3002077,2,TRUE,61,10
3530,3002643,3,FALSE,63,10
3531,3002665,2,TRUE,78,10
3532,3003330,1,TRUE,43,9
3533,3003533,3,TRUE,350,10
3534,3003563,3,FALSE,90,9
3535,3004362,1,FALSE,92,9
3536,3007815,1,TRUE,115,8
3537,3009718,1,TRUE,78,10
3538,3010391,2,TRUE,106,10
3539,3011406,1,TRUE,125,9
3540,3011547,3,FALSE,325,10
3541,3011903,1,TRUE,347,10
3542,3011914,2,TRUE,66,10
3543,3012457,3,TRUE,0,10
3544,3013202,3,FALSE,89,10
3545,3016402,2,TRUE,171,10
3546,3019399,1,TRUE,48,9
3547,3019912,1,TRUE,134,10
3548,3020145,1,TRUE,360,9
3549,3022504,1,TRUE,62,10
3550,3023679,2,TRUE,0,10
3551,3024659,2,TRUE,63,10
3552,3026263,1,FALSE,16,10
3553,3028267,2,FALSE,247,9
3554,3029414,1,TRUE,211,9
3555,3030543,1,TRUE,23,10
3556,3033622,1,TRUE,154,9
3557,3034421,2,TRUE,365,10
3558,3035426,3,TRUE,363,9
3559,3038687,3,TRUE,90,9
3560,3038856,2,FALSE,82,10
3561,3039349,1,TRUE,75,10
3562,3039868,2,TRUE,171,9
3563,3040277,2,TRUE,330,10
3564,3041587,3,TRUE,323,9
3565,3042136,2,FALSE,12,10
3566,3043126,3,TRUE,364,8
3567,3044091,1,TRUE,113,10
3568,3044171,1,TRUE,260,8
3569,3045156,1,TRUE,130,8
3570,3045230,1,TRUE,121,10
3571,3047357,3,TRUE,66,9
3572,3049679,3,TRUE,35,10
3573,3050939,3,TRUE,364,9
3574,3052833,2,TRUE,89,10
3575,3053987,3,TRUE,0,8
3576,3054386,3,TRUE,115,8
3577,3055922,2,FALSE,134,10
3578,3056690,1,TRUE,87,9
3579,3057531,3,TRUE,0,10
3580,3062206,2,TRUE,0,8
3581,3065435,2,TRUE,39,9
3582,3068045,2,TRUE,4,10
3583,3069996,3,TRUE,81,8
3584,3072504,1,TRUE,339,9
3585,3074287,2,TRUE,175,10
3586,3074683,3,TRUE,363,10
3587,3074904,1,TRUE,47,10
3588,3075149,3,TRUE,216,10
3589,3075854,1,FALSE,0,10
3590,3081990,2,TRUE,89,9
3591,3082063,1,TRUE,175,9
3592,3083098,1,TRUE,365,9
3593,3084731,2,TRUE,336,10
3594,3086048,2,FALSE,78,10
3595,3086826,1,FALSE,347,9
3596,3088202,3,TRUE,0,9
3597,3088389,3,TRUE,142,9
3598,3089851,4,TRUE,0,10
3599,3093378,1,TRUE,361,10
3600,3094303,1,TRUE,0,10
3601,3094485,3,TRUE,80,10
3602,3094754,2,TRUE,326,10
3603,3095778,1,TRUE,0,9
3604,3096525,2,TRUE,281,8
3605,3097033,1,TRUE,4,9
3606,3097631,2,FALSE,267,10
3607,3102053,3,FALSE,109,9
3608,3102648,2,TRUE,75,9
3609,3102978,1,FALSE,0,10
3610,3104581,3,TRUE,0,10
3611,3105557,1,TRUE,0,8
3612,3106679,1,FALSE,59,10
3613,3107235,2,FALSE,0,10
3614,3107290,2,TRUE,67,10
3615,3108003,2,TRUE,53,9
3616,3113116,2,TRUE,84,9
3617,3115626,1,TRUE,299,10
3618,3116461,2,TRUE,89,10
3619,3117422,2,TRUE,364,9
3620,3117671,1,TRUE,22,9
3621,3118776,1,FALSE,41,10
3622,3119145,3,TRUE,0,10
3623,3119174,2,FALSE,21,10
3624,3119576,1,TRUE,0,10
3625,3120156,2,FALSE,57,10
3626,3122263,1,FALSE,1,10
3627,3123908,3,TRUE,21,10
3628,3125516,3,FALSE,0,10
3629,3125683,3,FALSE,339,9
3630,3127649,1,TRUE,41,9
3631,3130534,2,FALSE,331,8
3632,3131199,3,TRUE,110,9
3633,3135725,1,TRUE,344,8
3634,3137470,1,TRUE,361,10
3635,3139253,1,FALSE,344,10
3636,3139958,1,TRUE,360,9
3637,3141665,3,TRUE,160,10
3638,3142220,1,TRUE,0,10
3639,3142924,1,TRUE,56,8
3640,3147660,2,TRUE,169,10
3641,3148331,1,TRUE,33,10
3642,3148906,3,TRUE,306,10
3643,3150538,2,FALSE,89,10
3644,3150997,1,FALSE,177,8
3645,3155648,3,TRUE,0,10
3646,3156684,1,TRUE,184,10
3647,3158364,1,TRUE,148,10
3648,3158530,3,TRUE,178,10
3649,3158797,1,FALSE,0,10
3650,3160780,1,TRUE,0,10
3651,3161518,1,TRUE,0,8
3652,3166165,1,TRUE,345,9
3653,3166753,2,TRUE,50,10
3654,3167428,2,TRUE,51,10
3655,3167806,1,TRUE,0,9
3656,3167887,2,TRUE,63,10
3657,3168071,2,TRUE,17,10
3658,3169815,2,TRUE,243,10
3659,3173147,2,TRUE,231,9
3660,3173521,3,TRUE,364,10
3661,3174520,1,TRUE,12,10
3662,3175065,1,TRUE,279,10
3663,3175487,2,FALSE,89,7
3664,3177516,4,TRUE,364,1
3665,3179146,2,FALSE,0,10
3666,3179866,1,TRUE,328,9
3667,3179895,1,TRUE,0,9
3668,3180741,1,TRUE,351,9
3669,3180932,1,TRUE,75,10
3670,3181056,2,FALSE,3,10
3671,3184143,3,FALSE,240,7
3672,3187366,1,TRUE,3,10
3673,3187531,1,TRUE,30,9
3674,3188286,3,TRUE,365,7
3675,3191371,2,FALSE,97,10
3676,3191545,1,TRUE,6,7
3677,3196081,3,TRUE,264,10
3678,3196987,1,TRUE,80,10
3679,3197124,3,TRUE,59,10
3680,3197251,1,FALSE,87,9
3681,3199395,1,TRUE,310,10
3682,3200266,3,TRUE,0,10
3683,3201337,1,TRUE,111,9
3684,3201774,1,TRUE,119,10
3685,3202825,1,FALSE,300,10
3686,3203397,1,TRUE,52,10
3687,3206408,2,TRUE,22,9
3688,3207402,2,TRUE,0,10
3689,3207957,1,TRUE,112,10
3690,3209779,1,TRUE,156,9
3691,3211392,1,TRUE,80,10
3692,3212890,1,TRUE,244,10
3693,3212903,1,TRUE,122,10
3694,3216603,2,FALSE,0,10
3695,3217480,2,TRUE,300,9
3696,3218951,1,FALSE,0,10
3697,3228421,1,TRUE,313,9
3698,3228534,1,FALSE,220,6
3699,3228953,1,TRUE,273,10
3700,3229770,1,TRUE,266,8
3701,3230391,2,FALSE,365,9
3702,3230659,1,TRUE,0,10
3703,3231105,3,TRUE,21,9
3704,3231109,3,TRUE,330,10
3705,3231509,1,FALSE,274,1
3706,3233693,1,FALSE,137,10
3707,3233986,1,FALSE,332,9
3708,3235547,2,TRUE,343,10
3709,3236595,1,TRUE,277,10
3710,3237155,3,TRUE,356,10
3711,3237504,1,TRUE,278,9
3712,3237577,3,TRUE,147,9
3713,3239771,3,FALSE,314,9
3714,3239818,3,FALSE,2,10
3715,3240340,1,TRUE,11,7
3716,3240353,1,FALSE,10,9
3717,3241305,1,TRUE,2,9
3718,3244298,2,FALSE,353,10
3719,3245898,2,TRUE,0,10
3720,3246879,1,FALSE,169,9
3721,3247603,1,TRUE,279,10
3722,3250450,2,FALSE,364,9
3723,3251552,1,TRUE,157,10
3724,3252456,2,TRUE,271,10
3725,3255906,1,TRUE,14,10
3726,3256433,2,FALSE,215,10
3727,3257486,3,TRUE,333,9
3728,3259274,2,TRUE,364,9
3729,3259724,3,FALSE,0,9
3730,3261253,1,TRUE,111,9
3731,3263559,3,TRUE,14,10
3732,3264033,1,TRUE,108,9
3733,3267848,4,TRUE,58,10
3734,3268353,1,FALSE,70,9
3735,3269171,1,TRUE,0,10
3736,3270460,1,TRUE,96,10
3737,3271697,1,FALSE,13,7
3738,3272526,1,TRUE,117,10
3739,3273275,3,TRUE,81,10
3740,3273354,3,TRUE,364,10
3741,3273789,1,TRUE,0,10
3742,3274213,1,TRUE,1,10
3743,3274929,1,TRUE,84,8
3744,3277613,1,TRUE,180,10
3745,3280649,2,TRUE,9,8
3746,3281798,1,TRUE,0,10
3747,3282906,1,TRUE,7,10
3748,3283883,1,TRUE,31,10
3749,3284613,1,TRUE,89,10
3750,3285470,1,TRUE,247,10
3751,3289765,2,TRUE,0,10
3752,3289988,4,FALSE,0,9
3753,3290266,1,TRUE,301,9
3754,3290436,4,FALSE,313,8
3755,3291579,2,TRUE,81,10
3756,3293368,2,TRUE,179,9
3757,3294551,3,TRUE,213,9
3758,3295012,2,TRUE,337,10
3759,3295319,1,TRUE,83,8
3760,3296124,3,TRUE,145,10
3761,3297475,1,FALSE,0,10
3762,3300936,1,TRUE,0,10
3763,3305248,2,TRUE,5,10
3764,3306922,2,TRUE,13,10
3765,3309100,1,TRUE,181,10
3766,3309931,1,FALSE,0,10
3767,3311487,1,TRUE,0,10
3768,3311603,1,FALSE,119,9
3769,3311708,1,TRUE,278,8
3770,3312204,2,TRUE,230,8
3771,3315563,1,TRUE,365,10
3772,3315830,1,TRUE,116,10
3773,3317183,2,FALSE,275,8
3774,3317915,4,FALSE,274,8
3775,3318161,1,TRUE,4,10
3776,3319410,1,TRUE,257,7
3777,3320288,3,FALSE,303,9
3778,3320650,2,TRUE,363,10
3779,3321346,1,TRUE,91,9
3780,3323488,1,TRUE,360,10
3781,3323929,3,FALSE,365,10
3782,3324577,1,TRUE,39,10
3783,3325418,1,TRUE,363,10
3784,3327668,2,TRUE,263,10
3785,3329478,2,TRUE,1,10
3786,3330459,2,TRUE,9,10
3787,3330911,2,TRUE,365,10
3788,3333027,1,TRUE,216,10
3789,3333577,3,TRUE,325,10
3790,3333594,2,TRUE,0,10
3791,3333690,3,FALSE,258,8
3792,3336010,2,TRUE,333,10
3793,3337843,1,TRUE,0,10
3794,3339701,1,TRUE,316,9
3795,3340305,2,TRUE,78,10
3796,3341119,1,TRUE,149,10
3797,3343264,1,FALSE,221,9
3798,3343457,3,TRUE,237,10
3799,3343848,2,TRUE,262,10
3800,3344231,2,TRUE,6,8
3801,3344845,2,TRUE,31,10
3802,3349838,2,TRUE,82,8
3803,3351261,2,TRUE,362,8
3804,3351317,3,FALSE,122,10
3805,3352901,3,FALSE,0,10
3806,3353720,3,TRUE,318,8
3807,3355175,1,TRUE,81,10
3808,3356454,2,TRUE,255,9
3809,3357991,1,FALSE,0,9
3810,3360223,1,TRUE,0,9
3811,3360346,1,TRUE,186,10
3812,3361696,1,TRUE,0,10
3813,3363377,1,TRUE,163,10
3814,3363720,1,TRUE,259,10
3815,3363749,1,TRUE,145,10
3816,3363799,1,TRUE,282,10
3817,3364674,1,TRUE,364,10
3818,3368678,1,TRUE,176,9
3819,3370169,1,TRUE,54,10
3820,3370543,1,TRUE,38,10
3821,3370705,3,TRUE,49,8
3822,3371804,1,FALSE,52,10
3823,3371859,1,TRUE,240,8
3824,3372562,2,FALSE,184,9
3825,3375455,2,TRUE,214,9
3826,3376141,3,TRUE,28,10
3827,3381805,1,TRUE,88,10
3828,3382805,1,FALSE,0,10
3829,3386128,4,TRUE,88,10
3830,3388447,2,TRUE,328,9
3831,3388950,1,TRUE,317,9
3832,3389163,1,FALSE,174,9
3833,3389514,2,TRUE,89,10
3834,3389541,2,TRUE,31,10
3835,3389563,1,TRUE,6,9
3836,3392287,1,TRUE,60,10
3837,3392309,4,TRUE,365,10
3838,3393930,1,TRUE,307,10
3839,3395693,1,TRUE,327,10
3840,3398621,1,TRUE,40,10
3841,3398752,1,FALSE,0,3
3842,3399308,1,TRUE,277,7
3843,3401286,3,TRUE,31,10
3844,3404778,2,TRUE,365,9
3845,3407346,1,FALSE,0,10
3846,3411058,1,TRUE,22,10
3847,3411621,4,FALSE,352,9
3848,3411968,2,FALSE,364,8
3849,3412684,2,FALSE,1,9
3850,3413015,3,FALSE,335,7
3851,3413390,2,TRUE,53,10
3852,3416555,1,TRUE,245,10
3853,3417090,1,FALSE,31,9
3854,3417321,2,TRUE,35,9
3855,3419036,3,TRUE,4,10
3856,3422235,2,FALSE,11,10
3857,3424328,3,TRUE,90,10
3858,3424386,1,FALSE,14,10
3859,3424719,1,TRUE,0,10
3860,3425791,2,TRUE,13,10
3861,3435092,1,FALSE,222,9
3862,3435970,3,TRUE,122,7
3863,3436710,2,TRUE,364,9
3864,3439756,1,TRUE,50,10
3865,3441272,2,TRUE,285,10
3866,3447309,1,TRUE,61,10
3867,3447311,1,FALSE,3,10
3868,3448271,2,FALSE,342,7
3869,3449385,2,TRUE,0,10
3870,3452920,3,TRUE,0,10
3871,3455888,1,TRUE,78,10
3872,3457404,1,TRUE,0,10
3873,3457418,1,TRUE,17,10
3874,3459240,2,FALSE,216,9
3875,3460956,2,TRUE,3,10
3876,3462515,2,TRUE,0,10
3877,3462767,2,TRUE,267,10
3878,3464645,1,FALSE,110,10
3879,3464870,1,TRUE,211,9
3880,3467798,2,TRUE,278,10
3881,3469611,3,FALSE,16,10
3882,3469746,3,TRUE,89,9
3883,3470239,3,TRUE,317,10
3884,3470710,1,TRUE,0,10
3885,3471761,1,TRUE,260,10
3886,3473471,3,TRUE,65,10
3887,3473672,2,TRUE,258,10
3888,3475005,1,TRUE,356,10
3889,3479852,1,TRUE,30,10
3890,3480784,1,FALSE,44,10
3891,3480879,1,TRUE,0,10
3892,3483450,1,TRUE,248,10
3893,3483960,1,TRUE,0,10
3894,3484157,2,TRUE,0,10
3895,3484474,1,FALSE,7,10
3896,3484619,1,TRUE,0,10
3897,3484734,3,FALSE,26,10
3898,3489610,3,TRUE,0,10
3899,3490389,3,TRUE,0,10
3900,3490818,1,TRUE,85,10
3901,3491228,2,TRUE,0,7
3902,3491729,1,FALSE,0,10
3903,3495471,1,FALSE,9,9
3904,3495794,3,TRUE,62,9
3905,3496628,3,FALSE,10,10
3906,3499548,4,TRUE,364,10
3907,3501090,1,TRUE,354,10
3908,3501094,3,TRUE,96,10
3909,3502114,2,TRUE,0,10
3910,3502638,1,FALSE,180,9
3911,3504219,1,TRUE,322,10
3912,3507684,2,TRUE,10,10
3913,3509822,1,TRUE,74,10
3914,3510638,2,TRUE,9,7
3915,3510997,3,TRUE,61,10
3916,3511476,2,TRUE,0,10
3917,3512916,1,TRUE,7,9
3918,3515525,3,TRUE,147,10
3919,3526938,3,FALSE,82,7
3920,3530018,3,FALSE,65,9
3921,3530446,1,TRUE,345,9
3922,3531317,1,TRUE,199,10
3923,3532263,1,FALSE,56,10
3924,3534647,1,TRUE,326,10
3925,3538412,1,TRUE,127,8
3926,3538661,1,TRUE,53,10
3927,3538684,1,TRUE,2,10
3928,3540041,1,TRUE,38,9
3929,3541525,1,TRUE,328,10
3930,3541643,1,TRUE,140,10
3931,3542562,1,TRUE,82,10
3932,3543011,3,TRUE,242,10
3933,3543204,1,TRUE,318,8
3934,3543339,3,FALSE,144,6
3935,3546135,1,TRUE,202,10
3936,3547817,2,TRUE,249,10
3937,3547964,3,TRUE,0,9
3938,3548411,3,FALSE,273,9
3939,3549531,1,TRUE,73,10
3940,3550417,3,TRUE,34,8
3941,3551179,3,FALSE,339,10
3942,3552711,1,TRUE,308,10
3943,3553832,3,FALSE,340,10
3944,3557641,3,TRUE,167,6
3945,3558557,1,TRUE,11,10
3946,3559865,3,TRUE,29,9
3947,3560446,1,TRUE,0,9
3948,3561463,2,TRUE,265,10
3949,3561489,2,TRUE,169,9
3950,3562322,1,TRUE,42,9
3951,3562864,1,TRUE,321,10
3952,3563304,3,TRUE,259,10
3953,3570836,1,TRUE,187,8
3954,3571616,1,FALSE,321,8
3955,3571821,2,TRUE,0,9
3956,3574922,1,TRUE,176,10
3957,3576466,3,TRUE,49,10
3958,3577110,1,TRUE,355,10
3959,3577509,1,TRUE,270,10
3960,3577848,1,TRUE,10,9
3961,3578009,3,TRUE,328,9
3962,3578480,2,TRUE,365,9
3963,3579116,2,TRUE,178,10
3964,3579337,3,TRUE,275,10
3965,3585857,1,FALSE,261,10
3966,3586177,3,TRUE,0,10
3967,3587751,1,TRUE,312,10
3968,3591955,3,TRUE,55,10
3969,3595395,2,FALSE,239,10
3970,3598306,2,TRUE,364,10
3971,3599088,1,TRUE,0,9
3972,3599579,2,TRUE,33,10
3973,3599914,3,TRUE,285,9
3974,3603284,1,TRUE,224,10
3975,3604124,1,TRUE,355,5
3976,3604585,1,TRUE,269,10
3977,3605025,4,TRUE,89,7
3978,3605061,1,TRUE,259,10
3979,3605186,2,TRUE,306,10
3980,3605606,3,TRUE,344,9
3981,3605729,2,TRUE,365,10
3982,3607821,4,TRUE,5,10
3983,3608781,3,TRUE,164,10
3984,3609048,3,TRUE,365,9
3985,3610085,2,TRUE,57,10
3986,3616251,1,FALSE,217,10
3987,3619590,2,FALSE,2,10
3988,3619649,1,TRUE,151,10
3989,3619937,1,TRUE,0,10
3990,3621084,1,FALSE,267,10
3991,3621183,2,FALSE,332,10
3992,3624339,3,TRUE,0,9
3993,3625735,2,FALSE,206,10
3994,3627786,1,TRUE,143,9
3995,3629953,1,TRUE,0,10
3996,3630531,3,TRUE,72,10
3997,3630684,3,FALSE,0,10
3998,3633413,4,TRUE,294,5
3999,3634720,3,TRUE,88,7
4000,3635304,3,TRUE,304,9
4001,3635451,1,TRUE,32,10
4002,3635907,1,TRUE,217,10
4003,3636235,1,TRUE,90,10
4004,3638277,2,FALSE,7,9
4005,3638648,1,FALSE,3,3
4006,3639386,3,TRUE,301,10
4007,3639678,1,TRUE,18,9
4008,3640784,3,TRUE,247,10
4009,3641304,2,TRUE,246,3
4010,3641595,1,TRUE,200,10
4011,3642035,3,TRUE,356,10
4012,3642404,1,TRUE,0,8
4013,3643261,3,TRUE,364,9
4014,3644372,3,TRUE,117,10
4015,3644693,1,FALSE,156,10
4016,3646549,2,TRUE,88,9
4017,3656008,1,TRUE,84,10
4018,3656083,3,TRUE,0,7
4019,3660702,1,TRUE,195,10
4020,3662459,2,FALSE,307,10
4021,3663218,3,FALSE,0,7
4022,3663769,3,TRUE,4,10
